date_id,time_period,category_id,volume_code,volume_index
198801,1988-01-01,1,J5EK,
198802,1988-02-01,1,J5EK,
198803,1988-03-01,1,J5EK,
198804,1988-04-01,1,J5EK,
198805,1988-05-01,1,J5EK,
198806,1988-06-01,1,J5EK,
198807,1988-07-01,1,J5EK,
198808,1988-08-01,1,J5EK,
198809,1988-09-01,1,J5EK,
198810,1988-10-01,1,J5EK,
198811,1988-11-01,1,J5EK,
198812,1988-12-01,1,J5EK,
198901,1989-01-01,1,J5EK,
198902,1989-02-01,1,J5EK,
198903,1989-03-01,1,J5EK,
198904,1989-04-01,1,J5EK,
198905,1989-05-01,1,J5EK,
198906,1989-06-01,1,J5EK,
198907,1989-07-01,1,J5EK,
198908,1989-08-01,1,J5EK,
198909,1989-09-01,1,J5EK,
198910,1989-10-01,1,J5EK,
198911,1989-11-01,1,J5EK,
198912,1989-12-01,1,J5EK,
199001,1990-01-01,1,J5EK,
199002,1990-02-01,1,J5EK,
199003,1990-03-01,1,J5EK,
199004,1990-04-01,1,J5EK,
199005,1990-05-01,1,J5EK,
199006,1990-06-01,1,J5EK,
199007,1990-07-01,1,J5EK,
199008,1990-08-01,1,J5EK,
199009,1990-09-01,1,J5EK,
199010,1990-10-01,1,J5EK,
199011,1990-11-01,1,J5EK,
199012,1990-12-01,1,J5EK,
199101,1991-01-01,1,J5EK,
199102,1991-02-01,1,J5EK,
199103,1991-03-01,1,J5EK,
199104,1991-04-01,1,J5EK,
199105,1991-05-01,1,J5EK,
199106,1991-06-01,1,J5EK,
199107,1991-07-01,1,J5EK,
199108,1991-08-01,1,J5EK,
199109,1991-09-01,1,J5EK,
199110,1991-10-01,1,J5EK,
199111,1991-11-01,1,J5EK,
199112,1991-12-01,1,J5EK,
199201,1992-01-01,1,J5EK,
199202,1992-02-01,1,J5EK,
199203,1992-03-01,1,J5EK,
199204,1992-04-01,1,J5EK,
199205,1992-05-01,1,J5EK,
199206,1992-06-01,1,J5EK,
199207,1992-07-01,1,J5EK,
199208,1992-08-01,1,J5EK,
199209,1992-09-01,1,J5EK,
199210,1992-10-01,1,J5EK,
199211,1992-11-01,1,J5EK,
199212,1992-12-01,1,J5EK,
199301,1993-01-01,1,J5EK,
199302,1993-02-01,1,J5EK,
199303,1993-03-01,1,J5EK,
199304,1993-04-01,1,J5EK,
199305,1993-05-01,1,J5EK,
199306,1993-06-01,1,J5EK,
199307,1993-07-01,1,J5EK,
199308,1993-08-01,1,J5EK,
199309,1993-09-01,1,J5EK,
199310,1993-10-01,1,J5EK,
199311,1993-11-01,1,J5EK,
199312,1993-12-01,1,J5EK,
199401,1994-01-01,1,J5EK,
199402,1994-02-01,1,J5EK,
199403,1994-03-01,1,J5EK,
199404,1994-04-01,1,J5EK,
199405,1994-05-01,1,J5EK,
199406,1994-06-01,1,J5EK,
199407,1994-07-01,1,J5EK,
199408,1994-08-01,1,J5EK,
199409,1994-09-01,1,J5EK,
199410,1994-10-01,1,J5EK,
199411,1994-11-01,1,J5EK,
199412,1994-12-01,1,J5EK,
199501,1995-01-01,1,J5EK,
199502,1995-02-01,1,J5EK,
199503,1995-03-01,1,J5EK,
199504,1995-04-01,1,J5EK,
199505,1995-05-01,1,J5EK,
199506,1995-06-01,1,J5EK,
199507,1995-07-01,1,J5EK,
199508,1995-08-01,1,J5EK,
199509,1995-09-01,1,J5EK,
199510,1995-10-01,1,J5EK,
199511,1995-11-01,1,J5EK,
199512,1995-12-01,1,J5EK,
199601,1996-01-01,1,J5EK,58.4
199602,1996-02-01,1,J5EK,59.6
199603,1996-03-01,1,J5EK,59.8
199604,1996-04-01,1,J5EK,60.6
199605,1996-05-01,1,J5EK,60.2
199606,1996-06-01,1,J5EK,60.9
199607,1996-07-01,1,J5EK,60.7
199608,1996-08-01,1,J5EK,60.6
199609,1996-09-01,1,J5EK,61.6
199610,1996-10-01,1,J5EK,61.2
199611,1996-11-01,1,J5EK,61.7
199612,1996-12-01,1,J5EK,60.0
199701,1997-01-01,1,J5EK,61.0
199702,1997-02-01,1,J5EK,61.5
199703,1997-03-01,1,J5EK,62.1
199704,1997-04-01,1,J5EK,62.4
199705,1997-05-01,1,J5EK,62.2
199706,1997-06-01,1,J5EK,63.1
199707,1997-07-01,1,J5EK,63.1
199708,1997-08-01,1,J5EK,62.4
199709,1997-09-01,1,J5EK,62.6
199710,1997-10-01,1,J5EK,63.5
199711,1997-11-01,1,J5EK,63.6
199712,1997-12-01,1,J5EK,63.8
199801,1998-01-01,1,J5EK,64.0
199802,1998-02-01,1,J5EK,63.8
199803,1998-03-01,1,J5EK,63.5
199804,1998-04-01,1,J5EK,63.4
199805,1998-05-01,1,J5EK,64.0
199806,1998-06-01,1,J5EK,63.3
199807,1998-07-01,1,J5EK,63.9
199808,1998-08-01,1,J5EK,64.5
199809,1998-09-01,1,J5EK,64.2
199810,1998-10-01,1,J5EK,63.8
199811,1998-11-01,1,J5EK,64.1
199812,1998-12-01,1,J5EK,63.1
199901,1999-01-01,1,J5EK,64.4
199902,1999-02-01,1,J5EK,64.1
199903,1999-03-01,1,J5EK,63.8
199904,1999-04-01,1,J5EK,64.2
199905,1999-05-01,1,J5EK,65.0
199906,1999-06-01,1,J5EK,65.3
199907,1999-07-01,1,J5EK,65.2
199908,1999-08-01,1,J5EK,65.7
199909,1999-09-01,1,J5EK,65.4
199910,1999-10-01,1,J5EK,66.0
199911,1999-11-01,1,J5EK,66.3
199912,1999-12-01,1,J5EK,66.8
200001,2000-01-01,1,J5EK,68.2
200002,2000-02-01,1,J5EK,66.9
200003,2000-03-01,1,J5EK,67.1
200004,2000-04-01,1,J5EK,68.3
200005,2000-05-01,1,J5EK,67.5
200006,2000-06-01,1,J5EK,67.4
200007,2000-07-01,1,J5EK,67.1
200008,2000-08-01,1,J5EK,68.3
200009,2000-09-01,1,J5EK,68.2
200010,2000-10-01,1,J5EK,68.6
200011,2000-11-01,1,J5EK,68.7
200012,2000-12-01,1,J5EK,69.1
200101,2001-01-01,1,J5EK,69.8
200102,2001-02-01,1,J5EK,72.0
200103,2001-03-01,1,J5EK,72.2
200104,2001-04-01,1,J5EK,72.5
200105,2001-05-01,1,J5EK,73.9
200106,2001-06-01,1,J5EK,73.5
200107,2001-07-01,1,J5EK,74.0
200108,2001-08-01,1,J5EK,74.1
200109,2001-09-01,1,J5EK,74.6
200110,2001-10-01,1,J5EK,75.1
200111,2001-11-01,1,J5EK,76.0
200112,2001-12-01,1,J5EK,77.1
200201,2002-01-01,1,J5EK,76.4
200202,2002-02-01,1,J5EK,77.5
200203,2002-03-01,1,J5EK,77.5
200204,2002-04-01,1,J5EK,78.7
200205,2002-05-01,1,J5EK,78.0
200206,2002-06-01,1,J5EK,77.0
200207,2002-07-01,1,J5EK,78.4
200208,2002-08-01,1,J5EK,78.2
200209,2002-09-01,1,J5EK,78.6
200210,2002-10-01,1,J5EK,78.9
200211,2002-11-01,1,J5EK,79.5
200212,2002-12-01,1,J5EK,78.1
200301,2003-01-01,1,J5EK,78.3
200302,2003-02-01,1,J5EK,78.4
200303,2003-03-01,1,J5EK,78.8
200304,2003-04-01,1,J5EK,78.8
200305,2003-05-01,1,J5EK,78.8
200306,2003-06-01,1,J5EK,79.9
200307,2003-07-01,1,J5EK,80.3
200308,2003-08-01,1,J5EK,80.2
200309,2003-09-01,1,J5EK,81.1
200310,2003-10-01,1,J5EK,81.1
200311,2003-11-01,1,J5EK,81.1
200312,2003-12-01,1,J5EK,81.1
200401,2004-01-01,1,J5EK,82.3
200402,2004-02-01,1,J5EK,81.9
200403,2004-03-01,1,J5EK,82.3
200404,2004-04-01,1,J5EK,82.8
200405,2004-05-01,1,J5EK,83.0
200406,2004-06-01,1,J5EK,83.7
200407,2004-07-01,1,J5EK,83.7
200408,2004-08-01,1,J5EK,83.9
200409,2004-09-01,1,J5EK,84.3
200410,2004-10-01,1,J5EK,84.2
200411,2004-11-01,1,J5EK,83.9
200412,2004-12-01,1,J5EK,83.6
200501,2005-01-01,1,J5EK,83.6
200502,2005-02-01,1,J5EK,83.4
200503,2005-03-01,1,J5EK,82.8
200504,2005-04-01,1,J5EK,83.3
200505,2005-05-01,1,J5EK,83.1
200506,2005-06-01,1,J5EK,83.7
200507,2005-07-01,1,J5EK,83.4
200508,2005-08-01,1,J5EK,82.6
200509,2005-09-01,1,J5EK,83.0
200510,2005-10-01,1,J5EK,83.2
200511,2005-11-01,1,J5EK,84.1
200512,2005-12-01,1,J5EK,83.8
200601,2006-01-01,1,J5EK,84.5
200602,2006-02-01,1,J5EK,84.2
200603,2006-03-01,1,J5EK,85.0
200604,2006-04-01,1,J5EK,84.8
200605,2006-05-01,1,J5EK,85.4
200606,2006-06-01,1,J5EK,85.7
200607,2006-07-01,1,J5EK,85.5
200608,2006-08-01,1,J5EK,85.4
200609,2006-09-01,1,J5EK,85.3
200610,2006-10-01,1,J5EK,86.1
200611,2006-11-01,1,J5EK,86.4
200612,2006-12-01,1,J5EK,86.9
200701,2007-01-01,1,J5EK,86.1
200702,2007-02-01,1,J5EK,87.0
200703,2007-03-01,1,J5EK,87.5
200704,2007-04-01,1,J5EK,88.1
200705,2007-05-01,1,J5EK,87.3
200706,2007-06-01,1,J5EK,87.4
200707,2007-07-01,1,J5EK,87.5
200708,2007-08-01,1,J5EK,87.8
200709,2007-09-01,1,J5EK,88.1
200710,2007-10-01,1,J5EK,87.2
200711,2007-11-01,1,J5EK,87.5
200712,2007-12-01,1,J5EK,87.1
200801,2008-01-01,1,J5EK,87.5
200802,2008-02-01,1,J5EK,89.2
200803,2008-03-01,1,J5EK,87.0
200804,2008-04-01,1,J5EK,86.2
200805,2008-05-01,1,J5EK,88.8
200806,2008-06-01,1,J5EK,85.5
200807,2008-07-01,1,J5EK,85.9
200808,2008-08-01,1,J5EK,86.1
200809,2008-09-01,1,J5EK,86.1
200810,2008-10-01,1,J5EK,85.7
200811,2008-11-01,1,J5EK,86.1
200812,2008-12-01,1,J5EK,86.8
200901,2009-01-01,1,J5EK,87.2
200902,2009-02-01,1,J5EK,85.5
200903,2009-03-01,1,J5EK,86.0
200904,2009-04-01,1,J5EK,86.2
200905,2009-05-01,1,J5EK,86.3
200906,2009-06-01,1,J5EK,86.8
200907,2009-07-01,1,J5EK,87.2
200908,2009-08-01,1,J5EK,87.3
200909,2009-09-01,1,J5EK,87.1
200910,2009-10-01,1,J5EK,87.4
200911,2009-11-01,1,J5EK,86.8
200912,2009-12-01,1,J5EK,86.1
201001,2010-01-01,1,J5EK,83.4
201002,2010-02-01,1,J5EK,85.9
201003,2010-03-01,1,J5EK,85.3
201004,2010-04-01,1,J5EK,85.8
201005,2010-05-01,1,J5EK,86.0
201006,2010-06-01,1,J5EK,85.9
201007,2010-07-01,1,J5EK,86.2
201008,2010-08-01,1,J5EK,86.3
201009,2010-09-01,1,J5EK,85.2
201010,2010-10-01,1,J5EK,85.6
201011,2010-11-01,1,J5EK,85.6
201012,2010-12-01,1,J5EK,84.0
201101,2011-01-01,1,J5EK,85.5
201102,2011-02-01,1,J5EK,85.1
201103,2011-03-01,1,J5EK,85.1
201104,2011-04-01,1,J5EK,86.3
201105,2011-05-01,1,J5EK,84.5
201106,2011-06-01,1,J5EK,84.3
201107,2011-07-01,1,J5EK,84.7
201108,2011-08-01,1,J5EK,84.5
201109,2011-09-01,1,J5EK,84.6
201110,2011-10-01,1,J5EK,85.4
201111,2011-11-01,1,J5EK,85.0
201112,2011-12-01,1,J5EK,85.8
201201,2012-01-01,1,J5EK,85.4
201202,2012-02-01,1,J5EK,84.6
201203,2012-03-01,1,J5EK,86.5
201204,2012-04-01,1,J5EK,84.3
201205,2012-05-01,1,J5EK,85.0
201206,2012-06-01,1,J5EK,85.2
201207,2012-07-01,1,J5EK,85.2
201208,2012-08-01,1,J5EK,85.2
201209,2012-09-01,1,J5EK,85.5
201210,2012-10-01,1,J5EK,84.8
201211,2012-11-01,1,J5EK,84.4
201212,2012-12-01,1,J5EK,84.7
201301,2013-01-01,1,J5EK,84.5
201302,2013-02-01,1,J5EK,85.8
201303,2013-03-01,1,J5EK,84.7
201304,2013-04-01,1,J5EK,84.8
201305,2013-05-01,1,J5EK,85.7
201306,2013-06-01,1,J5EK,86.4
201307,2013-07-01,1,J5EK,86.6
201308,2013-08-01,1,J5EK,85.9
201309,2013-09-01,1,J5EK,86.8
201310,2013-10-01,1,J5EK,86.0
201311,2013-11-01,1,J5EK,86.6
201312,2013-12-01,1,J5EK,87.1
201401,2014-01-01,1,J5EK,87.0
201402,2014-02-01,1,J5EK,87.6
201403,2014-03-01,1,J5EK,88.6
201404,2014-04-01,1,J5EK,88.3
201405,2014-05-01,1,J5EK,88.8
201406,2014-06-01,1,J5EK,89.0
201407,2014-07-01,1,J5EK,89.2
201408,2014-08-01,1,J5EK,89.5
201409,2014-09-01,1,J5EK,88.8
201410,2014-10-01,1,J5EK,89.8
201411,2014-11-01,1,J5EK,90.4
201412,2014-12-01,1,J5EK,92.6
201501,2015-01-01,1,J5EK,91.8
201502,2015-02-01,1,J5EK,91.8
201503,2015-03-01,1,J5EK,91.9
201504,2015-04-01,1,J5EK,92.6
201505,2015-05-01,1,J5EK,92.3
201506,2015-06-01,1,J5EK,92.5
201507,2015-07-01,1,J5EK,92.7
201508,2015-08-01,1,J5EK,92.1
201509,2015-09-01,1,J5EK,94.1
201510,2015-10-01,1,J5EK,93.2
201511,2015-11-01,1,J5EK,93.9
201512,2015-12-01,1,J5EK,93.9
201601,2016-01-01,1,J5EK,96.6
201602,2016-02-01,1,J5EK,95.5
201603,2016-03-01,1,J5EK,95.4
201604,2016-04-01,1,J5EK,96.0
201605,2016-05-01,1,J5EK,97.1
201606,2016-06-01,1,J5EK,96.0
201607,2016-07-01,1,J5EK,97.9
201608,2016-08-01,1,J5EK,97.6
201609,2016-09-01,1,J5EK,98.0
201610,2016-10-01,1,J5EK,99.7
201611,2016-11-01,1,J5EK,99.0
201612,2016-12-01,1,J5EK,98.5
201701,2017-01-01,1,J5EK,97.5
201702,2017-02-01,1,J5EK,98.0
201703,2017-03-01,1,J5EK,97.5
201704,2017-04-01,1,J5EK,99.3
201705,2017-05-01,1,J5EK,97.7
201706,2017-06-01,1,J5EK,98.5
201707,2017-07-01,1,J5EK,98.4
201708,2017-08-01,1,J5EK,99.5
201709,2017-09-01,1,J5EK,99.3
201710,2017-10-01,1,J5EK,99.6
201711,2017-11-01,1,J5EK,99.7
201712,2017-12-01,1,J5EK,99.8
201801,2018-01-01,1,J5EK,99.0
201802,2018-02-01,1,J5EK,99.4
201803,2018-03-01,1,J5EK,97.8
201804,2018-04-01,1,J5EK,99.7
201805,2018-05-01,1,J5EK,101.2
201806,2018-06-01,1,J5EK,100.7
201807,2018-07-01,1,J5EK,101.7
201808,2018-08-01,1,J5EK,102.0
201809,2018-09-01,1,J5EK,101.7
201810,2018-10-01,1,J5EK,101.1
201811,2018-11-01,1,J5EK,102.4
201812,2018-12-01,1,J5EK,102.4
201901,2019-01-01,1,J5EK,102.7
201902,2019-02-01,1,J5EK,103.0
201903,2019-03-01,1,J5EK,104.1
201904,2019-04-01,1,J5EK,104.1
201905,2019-05-01,1,J5EK,102.8
201906,2019-06-01,1,J5EK,104.1
201907,2019-07-01,1,J5EK,105.2
201908,2019-08-01,1,J5EK,104.5
201909,2019-09-01,1,J5EK,104.5
201910,2019-10-01,1,J5EK,103.9
201911,2019-11-01,1,J5EK,103.5
201912,2019-12-01,1,J5EK,104.5
202001,2020-01-01,1,J5EK,104.3
202002,2020-02-01,1,J5EK,103.8
202003,2020-03-01,1,J5EK,97.4
202004,2020-04-01,1,J5EK,80.1
202005,2020-05-01,1,J5EK,90.8
202006,2020-06-01,1,J5EK,101.8
202007,2020-07-01,1,J5EK,106.9
202008,2020-08-01,1,J5EK,108.6
202009,2020-09-01,1,J5EK,110.2
202010,2020-10-01,1,J5EK,111.2
202011,2020-11-01,1,J5EK,106.2
202012,2020-12-01,1,J5EK,107.1
202101,2021-01-01,1,J5EK,99.1
202102,2021-02-01,1,J5EK,100.0
202103,2021-03-01,1,J5EK,104.1
202104,2021-04-01,1,J5EK,112.9
202105,2021-05-01,1,J5EK,110.3
202106,2021-06-01,1,J5EK,111.0
202107,2021-07-01,1,J5EK,108.7
202108,2021-08-01,1,J5EK,109.0
202109,2021-09-01,1,J5EK,109.1
202110,2021-10-01,1,J5EK,108.7
202111,2021-11-01,1,J5EK,108.6
202112,2021-12-01,1,J5EK,108.5
202201,2022-01-01,1,J5EK,107.6
202202,2022-02-01,1,J5EK,106.4
202203,2022-03-01,1,J5EK,105.6
202204,2022-04-01,1,J5EK,104.8
202205,2022-05-01,1,J5EK,103.2
202206,2022-06-01,1,J5EK,103.0
202207,2022-07-01,1,J5EK,103.4
202208,2022-08-01,1,J5EK,101.6
202209,2022-09-01,1,J5EK,100.4
202210,2022-10-01,1,J5EK,101.7
202211,2022-11-01,1,J5EK,100.7
202212,2022-12-01,1,J5EK,100.9
202301,2023-01-01,1,J5EK,101.0
202302,2023-02-01,1,J5EK,101.4
202303,2023-03-01,1,J5EK,100.1
202304,2023-04-01,1,J5EK,101.4
202305,2023-05-01,1,J5EK,100.2
202306,2023-06-01,1,J5EK,101.0
202307,2023-07-01,1,J5EK,99.8
202308,2023-08-01,1,J5EK,99.7
202309,2023-09-01,1,J5EK,98.7
202310,2023-10-01,1,J5EK,99.3
202311,2023-11-01,1,J5EK,100.8
202312,2023-12-01,1,J5EK,97.2
202401,2024-01-01,1,J5EK,100.4
202402,2024-02-01,1,J5EK,100.5
202403,2024-03-01,1,J5EK,99.9
202404,2024-04-01,1,J5EK,98.8
202405,2024-05-01,1,J5EK,101.2
202406,2024-06-01,1,J5EK,99.5
202407,2024-07-01,1,J5EK,100.4
202408,2024-08-01,1,J5EK,100.8
202409,2024-09-01,1,J5EK,100.8
202410,2024-10-01,1,J5EK,100.1
202411,2024-11-01,1,J5EK,100.1
202412,2024-12-01,1,J5EK,100.2
202501,2025-01-01,1,J5EK,99.1
202502,2025-02-01,1,J5EK,101.2
202503,2025-03-01,1,J5EK,102.1
202504,2025-04-01,1,J5EK,102.1
202505,2025-05-01,1,J5EK,100.3
202506,2025-06-01,1,J5EK,100.6
202507,2025-07-01,1,J5EK,102.1
202508,2025-08-01,1,J5EK,101.6
202509,2025-09-01,1,J5EK,102.7
202510,2025-10-01,1,J5EK,101.9
202511,2025-11-01,1,J5EK,101.5
202512,2025-12-01,1,J5EK,101.6
202601,2026-01-01,1,J5EK,103.6
202602,2026-02-01,1,J5EK,102.6
202603,2026-03-01,1,J5EK,103.3
202604,2026-04-01,1,J5EK,102.6
202605,2026-05-01,1,J5EK,103.8
202606,2026-06-01,1,J5EK,104.8
198801,1988-01-01,2,J467,51.4
198802,1988-02-01,2,J467,50.3
198803,1988-03-01,2,J467,50.3
198804,1988-04-01,2,J467,51.6
198805,1988-05-01,2,J467,51.3
198806,1988-06-01,2,J467,51.7
198807,1988-07-01,2,J467,52.5
198808,1988-08-01,2,J467,52.5
198809,1988-09-01,2,J467,52.1
198810,1988-10-01,2,J467,53.0
198811,1988-11-01,2,J467,53.3
198812,1988-12-01,2,J467,53.6
198901,1989-01-01,2,J467,52.5
198902,1989-02-01,2,J467,53.1
198903,1989-03-01,2,J467,53.0
198904,1989-04-01,2,J467,53.4
198905,1989-05-01,2,J467,54.0
198906,1989-06-01,2,J467,53.1
198907,1989-07-01,2,J467,52.7
198908,1989-08-01,2,J467,53.3
198909,1989-09-01,2,J467,53.5
198910,1989-10-01,2,J467,53.5
198911,1989-11-01,2,J467,53.4
198912,1989-12-01,2,J467,54.5
199001,1990-01-01,2,J467,53.7
199002,1990-02-01,2,J467,54.7
199003,1990-03-01,2,J467,54.5
199004,1990-04-01,2,J467,53.8
199005,1990-05-01,2,J467,55.1
199006,1990-06-01,2,J467,53.7
199007,1990-07-01,2,J467,54.5
199008,1990-08-01,2,J467,53.8
199009,1990-09-01,2,J467,53.7
199010,1990-10-01,2,J467,53.5
199011,1990-11-01,2,J467,52.9
199012,1990-12-01,2,J467,54.5
199101,1991-01-01,2,J467,52.9
199102,1991-02-01,2,J467,52.4
199103,1991-03-01,2,J467,54.5
199104,1991-04-01,2,J467,52.9
199105,1991-05-01,2,J467,52.5
199106,1991-06-01,2,J467,53.0
199107,1991-07-01,2,J467,53.9
199108,1991-08-01,2,J467,52.8
199109,1991-09-01,2,J467,53.0
199110,1991-10-01,2,J467,52.6
199111,1991-11-01,2,J467,52.8
199112,1991-12-01,2,J467,52.0
199201,1992-01-01,2,J467,52.9
199202,1992-02-01,2,J467,52.9
199203,1992-03-01,2,J467,52.5
199204,1992-04-01,2,J467,52.8
199205,1992-05-01,2,J467,53.3
199206,1992-06-01,2,J467,53.2
199207,1992-07-01,2,J467,52.5
199208,1992-08-01,2,J467,53.4
199209,1992-09-01,2,J467,53.1
199210,1992-10-01,2,J467,53.3
199211,1992-11-01,2,J467,53.4
199212,1992-12-01,2,J467,52.7
199301,1993-01-01,2,J467,54.0
199302,1993-02-01,2,J467,54.0
199303,1993-03-01,2,J467,53.9
199304,1993-04-01,2,J467,54.1
199305,1993-05-01,2,J467,53.8
199306,1993-06-01,2,J467,54.4
199307,1993-07-01,2,J467,53.8
199308,1993-08-01,2,J467,54.5
199309,1993-09-01,2,J467,54.5
199310,1993-10-01,2,J467,54.7
199311,1993-11-01,2,J467,54.8
199312,1993-12-01,2,J467,55.0
199401,1994-01-01,2,J467,55.8
199402,1994-02-01,2,J467,54.9
199403,1994-03-01,2,J467,55.4
199404,1994-04-01,2,J467,55.6
199405,1994-05-01,2,J467,56.1
199406,1994-06-01,2,J467,55.8
199407,1994-07-01,2,J467,55.8
199408,1994-08-01,2,J467,56.3
199409,1994-09-01,2,J467,56.6
199410,1994-10-01,2,J467,56.4
199411,1994-11-01,2,J467,56.3
199412,1994-12-01,2,J467,56.5
199501,1995-01-01,2,J467,55.4
199502,1995-02-01,2,J467,56.3
199503,1995-03-01,2,J467,56.4
199504,1995-04-01,2,J467,55.7
199505,1995-05-01,2,J467,56.2
199506,1995-06-01,2,J467,55.9
199507,1995-07-01,2,J467,56.3
199508,1995-08-01,2,J467,56.0
199509,1995-09-01,2,J467,56.2
199510,1995-10-01,2,J467,56.5
199511,1995-11-01,2,J467,56.7
199512,1995-12-01,2,J467,57.1
199601,1996-01-01,2,J467,56.0
199602,1996-02-01,2,J467,57.0
199603,1996-03-01,2,J467,57.0
199604,1996-04-01,2,J467,57.9
199605,1996-05-01,2,J467,57.5
199606,1996-06-01,2,J467,58.4
199607,1996-07-01,2,J467,58.1
199608,1996-08-01,2,J467,58.0
199609,1996-09-01,2,J467,59.1
199610,1996-10-01,2,J467,58.9
199611,1996-11-01,2,J467,59.5
199612,1996-12-01,2,J467,57.9
199701,1997-01-01,2,J467,58.8
199702,1997-02-01,2,J467,59.3
199703,1997-03-01,2,J467,59.7
199704,1997-04-01,2,J467,60.1
199705,1997-05-01,2,J467,59.6
199706,1997-06-01,2,J467,60.6
199707,1997-07-01,2,J467,60.9
199708,1997-08-01,2,J467,60.3
199709,1997-09-01,2,J467,60.4
199710,1997-10-01,2,J467,61.2
199711,1997-11-01,2,J467,61.2
199712,1997-12-01,2,J467,61.2
199801,1998-01-01,2,J467,61.6
199802,1998-02-01,2,J467,61.5
199803,1998-03-01,2,J467,61.4
199804,1998-04-01,2,J467,61.6
199805,1998-05-01,2,J467,62.0
199806,1998-06-01,2,J467,61.3
199807,1998-07-01,2,J467,61.7
199808,1998-08-01,2,J467,62.1
199809,1998-09-01,2,J467,61.7
199810,1998-10-01,2,J467,61.5
199811,1998-11-01,2,J467,61.9
199812,1998-12-01,2,J467,61.1
199901,1999-01-01,2,J467,62.4
199902,1999-02-01,2,J467,62.0
199903,1999-03-01,2,J467,62.1
199904,1999-04-01,2,J467,62.4
199905,1999-05-01,2,J467,63.1
199906,1999-06-01,2,J467,63.1
199907,1999-07-01,2,J467,63.2
199908,1999-08-01,2,J467,63.8
199909,1999-09-01,2,J467,63.5
199910,1999-10-01,2,J467,63.9
199911,1999-11-01,2,J467,64.2
199912,1999-12-01,2,J467,64.4
200001,2000-01-01,2,J467,66.0
200002,2000-02-01,2,J467,64.6
200003,2000-03-01,2,J467,65.2
200004,2000-04-01,2,J467,64.8
200005,2000-05-01,2,J467,65.0
200006,2000-06-01,2,J467,65.1
200007,2000-07-01,2,J467,65.2
200008,2000-08-01,2,J467,66.2
200009,2000-09-01,2,J467,66.1
200010,2000-10-01,2,J467,66.6
200011,2000-11-01,2,J467,66.5
200012,2000-12-01,2,J467,67.0
200101,2001-01-01,2,J467,67.7
200102,2001-02-01,2,J467,70.3
200103,2001-03-01,2,J467,70.5
200104,2001-04-01,2,J467,70.6
200105,2001-05-01,2,J467,72.2
200106,2001-06-01,2,J467,71.5
200107,2001-07-01,2,J467,72.1
200108,2001-08-01,2,J467,72.2
200109,2001-09-01,2,J467,72.9
200110,2001-10-01,2,J467,73.3
200111,2001-11-01,2,J467,74.1
200112,2001-12-01,2,J467,75.2
200201,2002-01-01,2,J467,74.5
200202,2002-02-01,2,J467,75.6
200203,2002-03-01,2,J467,75.5
200204,2002-04-01,2,J467,76.8
200205,2002-05-01,2,J467,76.3
200206,2002-06-01,2,J467,75.6
200207,2002-07-01,2,J467,77.2
200208,2002-08-01,2,J467,76.9
200209,2002-09-01,2,J467,77.0
200210,2002-10-01,2,J467,77.4
200211,2002-11-01,2,J467,78.2
200212,2002-12-01,2,J467,76.5
200301,2003-01-01,2,J467,76.4
200302,2003-02-01,2,J467,76.4
200303,2003-03-01,2,J467,76.9
200304,2003-04-01,2,J467,77.1
200305,2003-05-01,2,J467,77.0
200306,2003-06-01,2,J467,78.1
200307,2003-07-01,2,J467,78.3
200308,2003-08-01,2,J467,78.1
200309,2003-09-01,2,J467,79.0
200310,2003-10-01,2,J467,79.1
200311,2003-11-01,2,J467,79.2
200312,2003-12-01,2,J467,79.5
200401,2004-01-01,2,J467,81.0
200402,2004-02-01,2,J467,80.5
200403,2004-03-01,2,J467,80.8
200404,2004-04-01,2,J467,81.2
200405,2004-05-01,2,J467,81.7
200406,2004-06-01,2,J467,82.1
200407,2004-07-01,2,J467,82.0
200408,2004-08-01,2,J467,82.0
200409,2004-09-01,2,J467,82.6
200410,2004-10-01,2,J467,81.9
200411,2004-11-01,2,J467,82.3
200412,2004-12-01,2,J467,81.8
200501,2005-01-01,2,J467,82.5
200502,2005-02-01,2,J467,82.0
200503,2005-03-01,2,J467,81.4
200504,2005-04-01,2,J467,81.9
200505,2005-05-01,2,J467,81.4
200506,2005-06-01,2,J467,81.9
200507,2005-07-01,2,J467,81.8
200508,2005-08-01,2,J467,81.4
200509,2005-09-01,2,J467,82.0
200510,2005-10-01,2,J467,82.4
200511,2005-11-01,2,J467,83.1
200512,2005-12-01,2,J467,82.6
200601,2006-01-01,2,J467,82.3
200602,2006-02-01,2,J467,82.3
200603,2006-03-01,2,J467,82.9
200604,2006-04-01,2,J467,82.9
200605,2006-05-01,2,J467,83.4
200606,2006-06-01,2,J467,83.8
200607,2006-07-01,2,J467,83.5
200608,2006-08-01,2,J467,83.5
200609,2006-09-01,2,J467,83.2
200610,2006-10-01,2,J467,84.1
200611,2006-11-01,2,J467,84.3
200612,2006-12-01,2,J467,84.9
200701,2007-01-01,2,J467,83.9
200702,2007-02-01,2,J467,85.0
200703,2007-03-01,2,J467,85.3
200704,2007-04-01,2,J467,85.8
200705,2007-05-01,2,J467,85.2
200706,2007-06-01,2,J467,85.2
200707,2007-07-01,2,J467,85.3
200708,2007-08-01,2,J467,85.6
200709,2007-09-01,2,J467,85.9
200710,2007-10-01,2,J467,85.1
200711,2007-11-01,2,J467,85.2
200712,2007-12-01,2,J467,84.7
